  QueueTimes | ServiceTimes | SojournTimes
       0.173 |        0.189 |        0.362
       0.055 |        0.181 |        0.236
       0.093 |        0.179 |        0.271
       0.183 |        0.170 |        0.353
       0.181 |        0.175 |        0.356
       0.073 |        0.198 |        0.270
       0.054 |        0.171 |        0.225
       0.054 |        0.199 |        0.253
       0.241 |        0.176 |        0.417
       0.070 |        0.201 |        0.271
       0.054 |        0.202 |        0.257
       0.165 |        0.194 |        0.359
       0.053 |        0.178 |        0.230
       0.048 |        0.175 |        0.224
       0.055 |        0.173 |        0.227
       0.055 |        0.167 |        0.222
       0.154 |        0.173 |        0.327
       0.094 |        0.176 |        0.270
       0.170 |        0.196 |        0.366
       0.155 |        0.217 |        0.372
       0.056 |        0.189 |        0.245
       0.055 |        0.192 |        0.247
       0.179 |        0.185 |        0.363
       0.232 |        0.178 |        0.410
       0.074 |        0.196 |        0.271
       0.054 |        0.187 |        0.241
       0.054 |        0.191 |        0.246
       0.241 |        0.199 |        0.440
       0.070 |        0.215 |        0.285
       0.070 |        0.233 |        0.303
       0.055 |        0.203 |        0.257
       0.067 |        0.208 |        0.276
       0.150 |        0.211 |        0.361
       0.531 |        0.296 |        0.827
       0.474 |        0.272 |        0.746
       0.094 |        0.294 |        0.388
       0.278 |        0.246 |        0.524
       0.078 |        0.271 |        0.349
       0.058 |        0.268 |        0.326
       0.061 |        0.275 |        0.336
       0.174 |        0.299 |        0.473
       0.068 |        0.322 |        0.390
       0.061 |        0.292 |        0.353
       0.175 |        0.269 |        0.444
       0.062 |        0.292 |        0.354
       1.023 |        0.217 |        1.239
       0.643 |        0.189 |        0.832
       0.117 |        0.174 |        0.291
       0.163 |        0.188 |        0.350
       0.055 |        0.184 |        0.239
       0.768 |        0.174 |        0.942
       0.055 |        1.032 |        1.086
       0.451 |        0.135 |        0.586
       0.053 |        0.135 |        0.189
       0.059 |        0.169 |        0.228
       0.170 |        0.146 |        0.315
       0.054 |        0.166 |        0.220
       0.188 |        0.983 |        1.171
       0.789 |        0.132 |        0.921
       0.575 |        0.132 |        0.707
       0.552 |        0.116 |        0.668
       0.687 |        0.114 |        0.801
       0.505 |        0.111 |        0.615
       0.528 |        0.162 |        0.691
       0.053 |        0.109 |        0.162
       0.172 |        0.112 |        0.284
       0.179 |        0.119 |        0.297
       0.696 |        0.112 |        0.808
       0.674 |        0.109 |        0.783
       0.400 |        0.109 |        0.508
       0.342 |        0.107 |        0.449
       0.108 |        0.122 |        0.229
       0.180 |        0.117 |        0.298
       0.029 |        0.110 |        0.139
       0.098 |        0.164 |        0.262
       0.076 |        0.123 |        0.199
       0.060 |        0.107 |        0.167
       0.173 |        0.114 |        0.287
       0.053 |        0.108 |        0.162
       0.741 |        0.113 |        0.854
       0.719 |        0.113 |        0.832
       0.180 |        0.113 |        0.292
       0.175 |        0.120 |        0.295
       0.206 |        0.113 |        0.318
       0.055 |        0.163 |        0.218
       0.710 |        0.114 |        0.825
       0.670 |        0.105 |        0.775
       0.175 |        0.111 |        0.286
       0.194 |        0.113 |        0.307
       0.263 |        0.106 |        0.369
       0.236 |        0.105 |        0.341
       0.320 |        0.120 |        0.440
       0.071 |        0.166 |        0.237
       0.095 |        0.113 |        0.208
       0.053 |        0.119 |        0.172
       0.376 |        0.125 |        0.501
       0.301 |        0.140 |        0.441
       0.132 |        0.121 |        0.253
       0.762 |        0.112 |        0.875
       0.792 |        0.112 |        0.904
       0.052 |        0.120 |        0.173
       0.182 |        0.111 |        0.293
       0.128 |        0.116 |        0.244
       1.007 |        0.136 |        1.142
       0.059 |        0.103 |        0.162
       0.078 |        0.997 |        1.074
       0.956 |        0.102 |        1.057
       0.669 |        0.101 |        0.770
       0.411 |        0.101 |        0.512
       0.427 |        0.103 |        0.530
       0.094 |        0.155 |        0.249
       0.175 |        0.106 |        0.281
       0.089 |        0.102 |        0.191
       0.053 |        0.103 |        0.155
       0.070 |        0.154 |        0.224
       0.371 |        0.112 |        0.483
       0.074 |        0.971 |        1.044
       0.070 |        0.124 |        0.194
       0.159 |        0.109 |        0.267
       1.037 |        0.132 |        1.169
       0.053 |        0.102 |        0.155
       0.052 |        0.100 |        0.152
       0.092 |        0.150 |        0.242
       0.174 |        0.106 |        0.280
       0.180 |        0.106 |        0.286
       0.106 |        0.944 |        1.050
       0.694 |        0.107 |        0.801
       0.174 |        0.106 |        0.280
       0.082 |        0.111 |        0.194
       0.053 |        0.102 |        0.155
       1.039 |        0.107 |        1.146
       0.208 |        0.100 |        0.308
       0.074 |        0.982 |        1.056
       0.147 |        0.111 |        0.258
       0.178 |        0.108 |        0.285
       0.625 |        0.106 |        0.731
       0.172 |        0.124 |        0.297
       0.053 |        0.100 |        0.153
       0.473 |        0.101 |        0.573
       0.307 |        0.098 |        0.404
       0.102 |        0.126 |        0.228
       0.175 |        0.106 |        0.281
       0.073 |        0.134 |        0.207
       0.537 |        0.134 |        0.671
       0.075 |        0.977 |        1.052
       0.095 |        0.098 |        0.193
       0.052 |        0.099 |        0.152
       0.055 |        0.120 |        0.175
       0.094 |        0.146 |        0.240
       0.078 |        0.500 |        0.578
       0.061 |        1.627 |        1.689
       2.676 |        0.235 |        2.912
       1.111 |        0.107 |        1.218
       1.164 |        0.107 |        1.271
       0.753 |        0.107 |        0.861
       0.126 |        0.489 |        0.615
       0.923 |        0.153 |        1.075
       0.267 |        0.145 |        0.412
       0.053 |        0.130 |        0.183
       0.052 |        0.156 |        0.208
       0.179 |        0.143 |        0.323
       0.053 |        0.133 |        0.185
       0.165 |        0.134 |        0.299
       0.867 |        0.188 |        1.055
       0.648 |        0.181 |        0.829
       0.561 |        0.184 |        0.744
       0.168 |        0.111 |        0.280
       0.056 |        0.115 |        0.171
       0.073 |        0.140 |        0.214
       0.169 |        0.135 |        0.304
       0.056 |        0.134 |        0.189
       0.193 |        0.134 |        0.326
       0.172 |        0.131 |        0.302
       0.098 |        0.133 |        0.230
       0.380 |        0.159 |        0.539
       0.181 |        0.138 |        0.319
       0.053 |        0.116 |        0.169
       0.177 |        0.118 |        0.295
       0.004 |        0.109 |        0.113
       0.073 |        0.147 |        0.220
       0.105 |        0.106 |        0.211
       0.010 |        0.113 |        0.123
       0.069 |        0.135 |        0.205
       0.697 |        0.113 |        0.810
       0.323 |        0.106 |        0.429
       0.884 |        0.107 |        0.992
       0.163 |        0.111 |        0.274
       0.292 |        0.108 |        0.400
       0.079 |        0.105 |        0.184
       0.066 |        0.105 |        0.171
       0.175 |        0.113 |        0.289
       0.072 |        0.144 |        0.216
       0.156 |        0.127 |        0.283
       0.551 |        0.108 |        0.659
       0.510 |        0.114 |        0.624
       0.513 |        0.109 |        0.622
       0.053 |        0.106 |        0.159
       0.080 |        0.131 |        0.211
       0.983 |        0.136 |        1.119
       0.073 |        0.974 |        1.047
       0.631 |        0.120 |        0.751
       0.053 |        0.105 |        0.158
       0.053 |        0.118 |        0.171
       0.052 |        0.106 |        0.158
       0.158 |        0.133 |        0.291
       0.102 |        0.123 |        0.225
       0.627 |        0.116 |        0.743
       0.174 |        0.110 |        0.283
       1.046 |        0.124 |        1.170
       0.872 |        0.119 |        0.991
       0.625 |        0.125 |        0.750
       0.645 |        0.117 |        0.761
       0.068 |        0.111 |        0.179
       0.056 |        0.110 |        0.165
       0.178 |        0.112 |        0.290
       0.105 |        0.105 |        0.210
       0.053 |        0.106 |        0.159
       0.178 |        0.954 |        1.131
       0.196 |        0.239 |        0.435
       0.058 |        0.216 |        0.274
       0.141 |        0.186 |        0.327
       0.074 |        0.177 |        0.251
       0.082 |        0.176 |        0.258
       0.180 |        0.211 |        0.391
       0.206 |        0.186 |        0.393
       0.059 |        0.185 |        0.243
       0.055 |        0.180 |        0.235
       0.054 |        0.178 |        0.232
       0.166 |        0.165 |        0.331
       0.055 |        0.156 |        0.211
       0.054 |        0.171 |        0.225
       0.054 |        0.173 |        0.226
       0.054 |        0.149 |        0.203
       0.076 |        0.191 |        0.267
       0.058 |        0.172 |        0.230
       0.245 |        0.157 |        0.402
       0.135 |        0.154 |        0.289
       0.172 |        0.205 |        0.377
       0.101 |        0.146 |        0.247
       0.207 |        0.128 |        0.335
       0.160 |        0.139 |        0.299
       0.071 |        0.139 |        0.210
       0.089 |        0.159 |        0.249
       0.192 |        0.152 |        0.344
       0.181 |        0.126 |        0.307
       0.081 |        0.147 |        0.228
       0.053 |        0.121 |        0.173
       0.134 |        0.142 |        0.276
       0.098 |        0.127 |        0.224
       0.175 |        0.114 |        0.290
       0.187 |        0.116 |        0.303
       0.073 |        0.147 |        0.220
       0.160 |        0.140 |        0.300
       0.618 |        0.120 |        0.738
       0.075 |        0.148 |        0.222
       0.550 |        0.109 |        0.659
       0.368 |        0.111 |        0.479
       0.186 |        0.113 |        0.299
       0.056 |        0.110 |        0.166
       0.071 |        0.144 |        0.215
       0.055 |        0.113 |        0.168
       0.002 |        0.110 |        0.113
       0.075 |        0.116 |        0.191
       1.040 |        0.130 |        1.170
       0.108 |        0.119 |        0.228
       0.866 |        0.108 |        0.974
       0.174 |        0.115 |        0.289
       0.880 |        0.123 |        1.003
       0.996 |        0.113 |        1.108
       0.763 |        0.106 |        0.869
       0.212 |        0.107 |        0.320
       0.053 |        0.946 |        0.999
       0.365 |        0.105 |        0.470
       0.066 |        0.105 |        0.172
       0.177 |        0.111 |        0.288
       0.172 |        0.111 |        0.284
       0.072 |        0.174 |        0.246
       0.052 |        0.104 |        0.156
       0.374 |        0.112 |        0.487
       0.101 |        0.933 |        1.034
       1.044 |        0.107 |        1.151
       0.674 |        0.108 |        0.781
       0.525 |        0.106 |        0.630
       0.172 |        0.111 |        0.282
       0.147 |        0.113 |        0.261
       0.799 |        0.127 |        0.927
       0.591 |        0.118 |        0.709
       0.056 |        0.133 |        0.189
       0.062 |        0.106 |        0.168
       0.085 |        0.106 |        0.192
       0.052 |        0.162 |        0.214
       0.069 |        0.146 |        0.216
       0.164 |        0.104 |        0.267
       0.285 |        0.104 |        0.389
       0.069 |        0.143 |        0.212
       0.096 |        0.120 |        0.216
       0.182 |        0.107 |        0.289
       0.154 |        0.122 |        0.277
       0.173 |        0.116 |        0.289
       0.395 |        0.121 |        0.516
       0.379 |        0.107 |        0.486
       0.372 |        0.106 |        0.478
       0.622 |        0.137 |        0.758
       0.412 |        0.136 |        0.548
       0.158 |        0.134 |        0.293
       0.199 |        0.219 |        0.417
       0.055 |        0.186 |        0.241
       0.174 |        0.195 |        0.369
       0.022 |        0.205 |        0.227
       0.054 |        0.147 |        0.201
       0.161 |        0.195 |        0.357
       0.556 |        0.148 |        0.704
       0.081 |        0.143 |        0.224
       0.079 |        0.159 |        0.238
       0.053 |        0.144 |        0.197
       0.159 |        0.155 |        0.314
       0.173 |        0.190 |        0.363
       0.053 |        0.183 |        0.237
       0.266 |        0.177 |        0.443
       0.053 |        0.157 |        0.210
       0.083 |        0.146 |        0.229
       0.036 |        0.150 |        0.186
       0.052 |        0.169 |        0.221
       0.071 |        0.137 |        0.207
       0.067 |        0.188 |        0.256
       0.597 |        0.157 |        0.754
       0.442 |        0.151 |        0.593
       0.786 |        0.174 |        0.959
       0.215 |        0.159 |        0.374
       0.054 |        0.175 |        0.229
       0.067 |        0.189 |        0.256
       0.067 |        0.170 |        0.237
       0.168 |        0.152 |        0.321
       0.432 |        0.164 |        0.596
       0.833 |        0.150 |        0.984
       0.056 |        0.146 |        0.202
       0.083 |        0.177 |        0.260
       0.246 |        0.152 |        0.398
       0.061 |        0.144 |        0.205
       0.071 |        0.164 |        0.235
       0.039 |        0.142 |        0.181
       0.068 |        0.166 |        0.234
       0.194 |        0.989 |        1.183
       0.793 |        0.149 |        0.942
       0.343 |        0.146 |        0.490
       0.269 |        0.263 |        0.532
       0.232 |        0.207 |        0.439
       0.274 |        0.217 |        0.490
       0.039 |        0.206 |        0.246
       0.056 |        0.238 |        0.295
       0.174 |        0.243 |        0.417
       0.059 |        0.233 |        0.292
       0.295 |        0.249 |        0.544
       0.079 |        0.299 |        0.377
       0.058 |        0.197 |        0.254
       0.276 |        0.186 |        0.462
       0.159 |        0.191 |        0.350
       0.139 |        0.195 |        0.333
       0.055 |        0.182 |        0.237
       0.016 |        0.184 |        0.199
       0.109 |        0.238 |        0.348
       0.354 |        0.188 |        0.542
       0.056 |        0.212 |        0.268
       0.157 |        0.241 |        0.398
       0.054 |        0.201 |        0.256
       0.087 |        0.191 |        0.278
       0.214 |        0.231 |        0.445
       0.127 |        0.223 |        0.350
       0.061 |        0.191 |        0.252
       0.093 |        0.195 |        0.288
       0.054 |        0.178 |        0.232
       0.100 |        0.233 |        0.333
       0.055 |        0.225 |        0.280
       0.061 |        0.228 |        0.288
       0.192 |        0.198 |        0.390
       0.191 |        0.203 |        0.395
       0.056 |        0.215 |        0.271
       0.139 |        0.233 |        0.372
       0.359 |        0.225 |        0.584
       0.545 |        0.185 |        0.730
       0.645 |        0.179 |        0.824
       0.144 |        0.185 |        0.329
       0.055 |        0.240 |        0.296
       0.096 |        0.232 |        0.327
       0.104 |        0.212 |        0.316
       0.127 |        0.241 |        0.368
       0.173 |        0.233 |        0.406
       0.148 |        0.215 |        0.362
       0.362 |        0.189 |        0.551
       0.061 |        0.237 |        0.298
       0.062 |        0.227 |        0.289
       0.054 |        0.203 |        0.257
       0.054 |        0.192 |        0.245
       0.100 |        0.207 |        0.307
       0.055 |        0.225 |        0.280
       0.162 |        0.210 |        0.372
       0.109 |        0.254 |        0.362
       0.055 |        0.163 |        0.218
       0.163 |        0.177 |        0.340
       0.072 |        1.039 |        1.111
       1.055 |        0.184 |        1.239
       0.097 |        0.165 |        0.262
       0.116 |        0.173 |        0.289
       0.201 |        0.145 |        0.346
       0.054 |        0.167 |        0.221
       0.053 |        0.152 |        0.204
       0.054 |        0.163 |        0.216
       0.070 |        0.163 |        0.233
       0.068 |        0.165 |        0.233
       0.056 |        0.187 |        0.243
       0.072 |        0.194 |        0.266
       0.296 |        0.224 |        0.520
       0.504 |        0.194 |        0.698
       0.684 |        0.179 |        0.863
       0.071 |        1.083 |        1.154
       0.102 |        0.154 |        0.256
       0.071 |        0.189 |        0.260
       0.068 |        0.211 |        0.279
       0.050 |        0.173 |        0.223
       0.090 |        0.149 |        0.239
       0.068 |        1.015 |        1.083
       0.824 |        0.159 |        0.982
       0.098 |        0.217 |        0.315
       0.073 |        0.180 |        0.254
       0.178 |        0.154 |        0.333
       0.072 |        0.186 |        0.257
       0.341 |        0.145 |        0.486
       0.477 |        0.152 |        0.629
       0.138 |        0.170 |        0.308
       0.096 |        0.189 |        0.284
       0.875 |        0.204 |        1.079
       0.059 |        0.178 |        0.237
       0.171 |        0.171 |        0.342
       0.276 |        0.155 |        0.431
       0.073 |        0.179 |        0.252
       0.052 |        0.185 |        0.237
       0.147 |        0.154 |        0.301
       0.080 |        0.173 |        0.253
       0.273 |        0.151 |        0.424
       0.054 |        0.148 |        0.202
       0.061 |        0.244 |        0.305
       0.056 |        0.207 |        0.262
       0.064 |        0.186 |        0.251
       0.189 |        0.213 |        0.402
       0.055 |        0.203 |        0.257
       0.056 |        0.200 |        0.256
       0.057 |        0.211 |        0.268
       0.124 |        0.248 |        0.371
       0.056 |        0.196 |        0.252
       0.054 |        0.200 |        0.254
       0.117 |        0.153 |        0.270
       0.084 |        0.198 |        0.282
       0.198 |        0.165 |        0.363
       0.708 |        0.214 |        0.922
       0.057 |        0.162 |        0.219
       0.014 |        0.154 |        0.168
       0.054 |        0.138 |        0.192
       0.133 |        0.161 |        0.293
       0.044 |        0.155 |        0.200
       0.227 |        0.157 |        0.383
       0.072 |        0.207 |        0.279
       0.068 |        0.172 |        0.240
       0.068 |        0.176 |        0.244
       0.069 |        0.188 |        0.256
       0.054 |        0.162 |        0.216
       0.052 |        0.148 |        0.200
       0.054 |        0.157 |        0.210
       0.052 |        0.175 |        0.227
       0.053 |        0.154 |        0.207
       0.130 |        0.178 |        0.308
       0.044 |        0.173 |        0.217
       0.068 |        0.224 |        0.292
       0.109 |        0.181 |        0.290
       0.187 |        0.162 |        0.349
       0.120 |        0.153 |        0.273
       0.054 |        0.188 |        0.242
       0.073 |        0.196 |        0.269
       0.068 |        0.177 |        0.245
       0.110 |        0.161 |        0.272
       0.072 |        0.170 |        0.242
       0.052 |        0.165 |        0.217
       0.071 |        0.184 |        0.255
       0.057 |        0.150 |        0.207
       0.026 |        0.176 |        0.203
       0.098 |        0.227 |        0.325
       0.056 |        0.190 |        0.245
       0.105 |        0.237 |        0.342
       0.335 |        0.197 |        0.532
       0.481 |        0.187 |        0.668
       0.605 |        0.190 |        0.795
       0.089 |        0.218 |        0.307
       0.286 |        0.208 |        0.494
       0.058 |        0.193 |        0.251
       0.289 |        0.214 |        0.503
       0.072 |        0.156 |        0.229
       0.053 |        0.168 |        0.221
       0.052 |        0.159 |        0.211
       0.052 |        0.141 |        0.193
       0.052 |        0.137 |        0.189
       0.071 |        0.184 |        0.255
       0.076 |        0.152 |        0.228
       0.053 |        0.139 |        0.192
       0.053 |        0.158 |        0.211
       0.053 |        0.147 |        0.201
       0.052 |        0.155 |        0.207
       0.207 |        0.148 |        0.356
       0.077 |        0.185 |        0.263
       0.163 |        0.249 |        0.412
       0.402 |        0.234 |        0.635
       0.466 |        0.203 |        0.670
       0.155 |        0.216 |        0.371
       0.058 |        0.259 |        0.317
       0.054 |        0.195 |        0.250
       0.174 |        0.187 |        0.361
       0.345 |        0.200 |        0.545
       0.435 |        0.194 |        0.630
       0.528 |        0.197 |        0.725
       0.078 |        0.177 |        0.255
       0.059 |        0.175 |        0.234
       0.111 |        0.224 |        0.335
       0.056 |        0.202 |        0.258
       0.105 |        0.206 |        0.311
       0.054 |        0.195 |        0.249
       0.061 |        0.405 |        0.466
       0.057 |        0.236 |        0.293
       0.054 |        0.195 |        0.249
       0.054 |        0.217 |        0.271
       0.207 |        0.246 |        0.453
       0.134 |        0.216 |        0.349
       0.303 |        0.204 |        0.507
       0.548 |        0.188 |        0.736
       0.075 |        0.170 |        0.245
       0.110 |        0.194 |        0.304
       0.099 |        0.208 |        0.307
       0.111 |        0.220 |        0.330
       0.145 |        0.231 |        0.376
